731.729542,460.575219,188.842451,13.808804,-40.576689,-3.483212,1.299546,-43.716441,-85.829767,-36.603159,-7.140776,-41.347286
694.855271,447.853968,179.013809,2.061833,-44.594865,-2.680380,23.355702,-1.598766,-40.286367,-19.917082,-10.842074,-56.137890
745.232055,486.662833,193.273155,-7.280155,-61.208242,-11.206135,17.264831,4.342271,-37.457557,-8.280830,6.150990,-40.155013
670.118905,429.506845,168.550095,-9.866199,-46.005592,-7.045541,18.151521,-11.521454,-66.772435,-26.727643,13.799520,2.185901
635.227937,407.185052,154.472982,-8.908679,-46.362554,-16.451871,17.076079,-7.696477,-68.310900,-27.869560,-2.314261,-25.091035
641.319715,408.587848,149.729707,-12.575044,-50.759623,-16.957334,8.499637,-9.352691,-57.088592,-6.223631,10.971392,-22.217471
663.875443,416.063488,162.132923,-0.675810,-52.204311,-18.950305,20.147100,-14.887374,-70.164202,-9.467467,3.673815,-18.626073
647.363053,395.677966,129.836711,-19.771118,-51.808556,-7.290546,30.274136,-7.419392,-57.426249,-4.399144,13.706088,-20.118974
666.393467,422.118380,158.423620,-33.785677,-67.557277,-2.140709,9.986194,-22.210158,-53.004651,-4.176286,2.508525,-16.560814
697.914180,461.017511,187.111463,-16.378122,-48.412851,-7.138151,3.909583,-44.910913,-78.150827,-30.057709,4.138427,0.821593
658.705600,439.188928,205.135820,21.578862,-41.983308,-25.568129,7.216901,-9.334599,-54.402217,-29.912675,1.708079,0.008054
631.289521,412.730521,198.194778,29.862392,-41.521818,-45.783650,-16.633617,-6.456531,-51.133013,-39.949933,-6.412996,10.397676
636.634727,412.251241,198.120212,35.637712,-41.861819,-50.010376,-3.043939,2.415680,-44.755674,-39.399704,-21.079505,5.168480
649.316762,420.491196,194.097427,51.752165,-33.577512,-54.689317,-1.777566,-4.618054,-67.892646,-49.353212,-18.667948,-19.983897
657.253295,425.352648,189.443897,53.119751,-33.023471,-51.761587,-15.593809,-7.351732,-63.146331,-36.832711,-0.954594,-18.370895
679.645668,442.777146,201.943206,48.843684,-48.220293,-73.048397,-3.146453,44.164390,-26.779658,-18.063829,-2.141437,-26.601231
674.445549,438.690965,207.303934,51.784668,-50.820681,-99.514079,-31.177648,22.505130,-51.622614,-47.949546,-30.632969,-36.284631
652.132153,420.065621,185.654048,58.097015,-34.750545,-103.351348,-37.916620,26.888141,-33.165114,-23.973268,1.891101,-26.208671
652.952632,423.855395,204.813164,106.788759,13.335747,-84.598077,-37.380897,34.556521,-49.123298,-71.344922,-36.950058,-49.321163
661.179150,429.871193,230.416069,106.837010,-2.092004,-113.270172,-53.320240,13.981648,-45.528629,-44.175867,-27.299474,-47.611219
639.603857,409.138283,201.381654,80.125125,-20.596602,-117.674736,-42.065378,53.804724,6.459198,-11.737486,-7.401194,-30.099096
646.554905,406.529419,198.231134,90.204342,5.689387,-100.913280,-41.722061,53.596275,-15.211452,-64.614354,-48.413639,-47.537950
654.605343,418.426545,212.152122,80.729426,-17.070281,-130.842455,-82.851862,16.331725,-11.627161,-38.263488,-32.190551,-22.369167
686.556269,442.468956,227.793729,113.260150,4.897870,-117.611414,-67.713295,32.784787,-12.018244,-58.883017,-57.454582,-42.558521
678.730792,432.174406,215.991943,110.423312,-10.517094,-135.934334,-91.713187,28.956290,2.495732,-42.317434,-49.792416,-52.472122
651.354027,399.250827,193.724462,87.157838,-14.904281,-123.174452,-96.811383,27.884548,31.496513,-23.996255,-52.949592,-41.194929
613.889716,371.989130,186.077904,93.453241,-11.613474,-122.696143,-88.468453,38.134222,21.162145,-16.549510,-16.203551,-17.435313
647.261902,407.755120,219.156581,136.635057,-2.345691,-125.562151,-105.005656,9.707006,9.271584,-46.573476,-38.959228,-29.896393
597.358256,367.496202,188.961713,99.407602,-14.107428,-121.218893,-94.450197,31.153369,46.509715,-19.977952,-40.315716,-33.214380
581.537172,324.796157,154.936278,109.447130,6.850262,-113.399959,-100.377437,37.838131,43.098678,-20.407101,-39.027571,-30.964746
598.012547,333.625967,157.389721,117.387161,4.443102,-116.284801,-79.038475,33.974405,43.128448,-3.763550,-44.795356,-49.593978
624.099853,358.201078,178.918023,121.322875,-0.837926,-112.661344,-79.848888,18.790552,45.265297,-11.426217,-60.632680,-64.785658
675.209157,386.472681,198.525214,143.849916,-2.395329,-107.485960,-82.935683,13.332107,31.448449,-27.479842,-75.424919,-77.877311
681.756969,374.139221,186.701395,138.451025,-15.846343,-108.315838,-85.435949,9.105747,36.197577,-9.268579,-55.931045,-72.562003
711.953706,396.113618,188.946326,134.321448,-19.518485,-122.847020,-96.920075,9.169208,46.987885,5.874187,-47.508132,-48.284359
701.392400,373.046437,180.163238,136.036878,-3.346070,-95.798609,-83.591152,-4.355543,21.417360,-17.972256,-73.827639,-53.650180
767.769430,434.002769,187.904061,128.048729,3.853462,-106.114971,-100.864271,-3.542448,23.117081,-33.173571,-65.904899,-64.459938
786.608073,455.087463,202.568334,116.499823,-22.981281,-101.348261,-57.989055,20.085280,9.340679,-43.541226,-96.835632,-75.156471
823.496341,466.413945,191.095215,89.689045,-57.624846,-139.995523,-88.540070,8.803234,4.590526,-39.332755,-66.979440,-41.203776
1143.209498,566.687090,164.539342,70.484902,-81.884814,-186.094439,-114.350266,19.631117,10.895773,-59.331212,-117.816070,-63.464259
880.544697,359.786514,86.732966,65.577345,-43.635038,-123.491766,-78.163772,25.238997,21.823846,-1.238137,-43.562395,-42.701268
1309.805215,393.383716,121.812947,149.282845,11.260065,-85.855246,-17.531621,72.960586,18.854929,37.631993,3.592808,-25.758979
27569.870174,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
1228.527587,229.897972,-2.450315,3.970382,-17.788649,-5.473578,-4.166344,9.711010,13.800898,22.848453,27.970774,25.643155
682.164648,222.975033,46.006298,18.271842,-17.847754,-10.144405,23.178831,28.233790,34.260066,50.920031,42.147202,25.526828
568.030987,198.886160,-18.337827,6.240818,18.236598,47.599682,89.929630,83.826454,49.083779,52.603599,23.704305,9.131667
564.676033,184.740822,-78.500099,-31.385378,44.636391,103.840555,79.467293,52.537771,30.777989,35.928415,36.829143,23.137893
355.646088,52.580317,-47.605295,83.876245,79.777038,57.081376,36.206439,40.169874,55.498975,28.332599,1.871511,5.731060
261.822600,7.169137,-57.641218,91.610950,103.518018,33.882108,4.799479,36.019497,57.858066,43.844235,11.082476,-7.703453
251.598883,-1.185326,-50.909985,85.783306,96.751056,45.449852,-7.475694,20.378474,49.990674,51.589269,7.504883,-14.715205
212.737099,-9.283070,-38.027134,89.056324,74.206418,14.472289,-4.776735,42.098053,30.067798,10.935111,1.257116,12.916300
157.463010,11.399963,10.649392,77.604361,80.122309,15.612498,16.930132,77.195252,35.779065,19.586321,21.847862,37.740733
128.487198,16.546398,9.078495,52.341866,69.603574,1.807059,14.622427,71.582674,38.461458,8.759889,24.871874,42.065722
97.481059,5.671221,6.476097,37.357941,47.110546,-4.644317,10.947990,50.744735,20.993902,7.910711,13.556320,28.412163
69.614736,7.865009,18.239610,21.200861,26.846757,5.217828,18.803943,30.414675,8.096852,15.021381,15.135054,12.362590
65.725848,21.035193,17.607056,-10.633509,11.996996,8.964689,20.426130,16.641783,15.571175,18.833430,10.602059,4.969103
74.974744,28.345843,16.648959,-20.429525,3.313063,8.053098,20.780225,16.357827,18.930842,24.095465,11.855056,7.733106
61.937282,23.119091,10.799348,-18.353742,2.769944,5.060923,16.457924,9.680570,13.050077,18.868266,12.275022,7.075535
69.662718,28.061182,6.092762,-24.533125,-0.638840,2.915040,12.322341,8.447947,19.245698,26.393676,14.951939,0.690116
80.966297,35.474829,0.364364,-30.007742,-0.772580,10.879300,16.963751,7.959118,19.980956,26.373868,16.693294,0.575694
77.648347,33.103174,-0.507508,-26.657719,-0.022613,13.290494,14.285330,6.697308,18.028746,25.105153,15.141080,2.401876
70.185701,31.689438,3.276645,-13.617720,11.710949,16.096533,15.062812,6.922540,24.879400,25.032374,16.995891,7.075670
