147.082935,-15.108486,-38.175558,9.225387,10.155093,9.528792,-21.954925,-32.264889,13.085690,31.774193,-8.249237,1.930979
185.299442,-31.000434,-61.667045,17.347122,17.693460,15.354877,-28.896725,-51.216446,19.821098,42.171241,-15.187440,-9.624342
183.809645,-27.377327,-71.358473,11.139879,30.841250,20.253414,-44.250336,-40.190447,27.017760,37.853250,-19.043365,-18.573781
192.576399,-36.919700,-70.535849,21.433700,26.882369,24.333612,-42.654222,-50.871783,36.622789,43.490945,-27.100944,-11.579973
168.954785,-34.690765,-51.167687,22.191221,21.379244,16.430292,-33.257038,-38.949614,25.988225,47.960321,-19.575421,-16.776630
184.598788,-32.431098,-60.808829,26.456636,29.937943,20.817700,-33.379683,-42.429739,30.143824,45.911327,-18.903755,-15.600238
194.409976,-30.801419,-70.548271,29.424024,36.910128,20.416886,-40.158926,-44.559276,34.000420,51.511603,-18.640542,-15.807551
210.595917,-33.841470,-86.596494,29.993384,46.458729,11.336086,-60.227332,-37.673103,50.372866,40.325922,-21.405530,-15.041456
199.748423,-42.358689,-77.617869,46.106015,27.473337,-1.691217,-46.536020,-29.924376,34.439654,22.498306,-9.575298,-1.386279
202.343369,-31.134045,-78.516625,49.252136,29.024138,-28.753213,-44.257463,-27.653518,9.633870,27.806259,-0.775318,5.142383
224.509627,-32.589491,-96.112356,44.348527,53.042976,-34.787766,-61.695457,-15.846578,13.504921,24.937688,2.445099,1.711276
215.913894,-32.347482,-91.572090,47.196185,51.481837,-27.514252,-56.318605,-18.067955,22.389927,26.594530,-1.008877,4.503078
226.373283,-26.581074,-69.069803,59.699304,31.213157,-35.892752,-45.166474,-16.574452,11.553104,30.847457,16.328150,14.391068
235.412851,-16.809276,-87.392730,59.113208,61.919225,-19.464669,-60.092630,-3.765856,34.033286,25.965131,8.046415,13.258621
235.553441,-18.607085,-81.961301,53.071431,54.677396,-19.428671,-57.010599,-10.230244,20.941793,31.899753,20.001319,8.260062
252.871568,-12.728605,-93.672499,45.319661,69.918197,-14.791890,-62.137768,-24.228691,31.257962,39.734810,16.656222,12.032832
247.143213,-14.885832,-76.588238,55.802781,55.743341,6.654906,-28.350807,-26.918689,20.342304,53.567653,25.508658,3.605642
296.191742,19.372870,-77.145783,67.836610,81.461551,1.852773,-46.135917,-21.323453,33.325798,58.410438,38.142738,38.818886
273.490332,13.297650,-49.429868,85.342894,81.655299,26.615626,-20.883519,6.105347,51.059199,55.049429,24.260544,35.459993
241.800651,-0.438838,-37.875349,89.626615,72.801178,17.820479,-11.776471,18.322588,54.816882,35.668729,11.946242,29.114477
227.970933,-16.064810,-48.507945,95.582314,67.510058,7.484793,-17.794585,36.432668,47.846371,9.294635,4.968985,18.508567
199.454476,-28.245574,-48.397561,79.133703,56.637026,1.275647,-14.330710,30.420889,37.788591,12.473813,4.405444,10.273487
149.070049,-30.518709,-18.011572,74.369045,18.804727,-11.104134,26.901231,31.216871,6.431020,22.848165,17.061018,4.773194
133.239882,-36.932069,-2.460051,72.585647,-5.714846,-9.771943,45.548884,16.275287,-1.627589,30.347994,16.787473,-3.109780
120.862307,-37.363767,-1.416346,63.490478,-14.882708,-11.165412,37.149613,15.959236,-7.883032,27.733068,19.896452,-5.081675
128.533322,-46.581172,1.386389,67.459639,-22.110892,-4.495118,29.152200,11.927991,-15.575326,20.917820,18.572739,-4.629702
122.068668,-34.121647,-1.934619,55.564681,-25.469067,-12.364898,35.900128,11.133155,0.197486,28.643618,22.617031,-3.206126
124.659489,-23.607922,6.797967,50.928219,-15.540051,-13.202842,43.367336,17.677924,7.205852,38.024265,25.277270,0.824234
118.390042,-21.616037,15.370744,59.346894,-2.703901,0.463268,47.034360,19.807381,11.069060,34.905007,23.944453,5.900940
115.268165,-30.273987,10.592427,66.351150,-4.118258,6.198323,41.677691,15.833244,-1.001563,27.785557,19.135525,1.528268
116.789361,-35.174887,2.816296,63.082520,-8.876970,-5.486675,43.773786,13.207263,-3.413083,35.466532,13.226623,3.110591
